,username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
492,UN Climate Change,UNFCCC,2018-03-28 16:24,71,111,"At upcoming @ UN # Climate Conference # SB48Bonn, the first major round of # Talanoa4ambition will take place https://bit.ly/2E1NwA2 Ahead of the meeting, the @ COP23 and @ COP24 Presidencies have provided detailed questions to help guide the dialogue # ParisAgreementpic.twitter.com/4Wng5TH3Ak",,@ @ @,# # # #,978986210625499137,https://twitter.com/UNFCCC/status/978986210625499137
493,UN Climate Change,UNFCCC,2018-03-27 09:28,62,78,Shine a light on # ClimateChange solutions! http://momentum.unfccc.int Tag an innovator that you think should apply for a UN Climate Change @ Momentum_UNFCCC Award by April 30pic.twitter.com/4xUWPlI9nj,,@,#,978518983467913217,https://twitter.com/UNFCCC/status/978518983467913217
494,UN Climate Change,UNFCCC,2018-03-26 11:52,63,61,Join the @ COP23 Presidency team today for webinar discussion on participating in the Talanoa Dialogue at the @ UN climate conference # SB48Bonn. Read about # Talanoa4Ambition in support of the # ParisAgreement here: http://bit.ly/2HQQIAG and register here: https://bit.ly/2HZldVk pic.twitter.com/4WezdkwKhk,,@ @,# # #,978192945240248321,https://twitter.com/UNFCCC/status/978192945240248321
495,UN Climate Change,UNFCCC,2018-03-24 23:02,102,93,"# Climate disasters — mainly drought — were major triggers of food crises in 23 countries in 2017, two-thirds of them in Africa, say the @ UN and the EU https://bit.ly/2Ge49NW @ FAOnews 39 million people were pushed into acute food insecuritypic.twitter.com/q9K2giQa9Z",,@ @,#,977651771106508800,https://twitter.com/UNFCCC/status/977651771106508800
496,UN Climate Change,UNFCCC,2018-03-23 09:15,176,161,"Dim your lights, but raise your # climate ambitions! https://www.earthhour.org/ This Saturday, take action for # EarthHour and join the global conversation about # sustainability and environmental action # Connect2Earth @ EarthHour # ClimateActionpic.twitter.com/tHslFQc9D1",,@,# # # # #,977081259905208320,https://twitter.com/UNFCCC/status/977081259905208320
497,UN Climate Change,UNFCCC,2018-03-19 17:31,69,86,"Friday 23 March is # WorldMetDay @ WMO are a specialized agency of the @ UN who study # weather and # climate events. # ClimateChange increases the intensity and frequency of storms, heatwaves and droughts. Now more than ever, we need to be weather-ready and climate-smart pic.twitter.com/KWAIblFvr5",,@ @,# # # #,975756677202038789,https://twitter.com/UNFCCC/status/975756677202038789
498,UN Climate Change,UNFCCC,2018-03-17 10:40,157,183,"30 years ago this week, @ IPCC_CH began to wake up the scientists, politicians & citizens of the world to the urgent issue of # climatechange and has not stopped since http://bit.ly/2DjhKy6 Learn what led to the first international climate change assessment body # IPCC30 @ ICSUnewspic.twitter.com/pW6bOnZXP5",,@ @,# #,974928323762515969,https://twitter.com/UNFCCC/status/974928323762515969
499,UN Climate Change,UNFCCC,2018-03-11 22:36,166,176,# Cities are responsible for some 75% of global CO2 # emissions http://bit.ly/2IcMS5U The 2018 @ Cities_IPCC Cities Conference has established a global blueprint for urban areas to implement the # ParisAgreement and become more # climate # resilientpic.twitter.com/e4ZivjHFei,,@,# # # # #,972934184829202432,https://twitter.com/UNFCCC/status/972934184829202432
500,UN Climate Change,UNFCCC,2018-03-11 22:08,91,122,"To get an idea of how Pacific Islands are advancing # ClimateAction through the # ParisAgreement, and are developing and implementing national climate action plans (Nationally Determined Contributions) follow the hashtag # NDCDialogues # Talanoa4Ambitionpic.twitter.com/2hO8rAfAji",,,# # # #,972927164600537088,https://twitter.com/UNFCCC/status/972927164600537088
501,UN Climate Change,UNFCCC,2018-03-10 22:22,126,184,Global experts are gathering at the @ UN in Bonn on 14 March to discuss accelerating support for # entrepreneurs who develop # climate friendly technology http://bit.ly/2Deq3ei Innovation and tech are crucial for # ParisAgreement goals # ClimateTechpic.twitter.com/UvNJzCWntc,,@,# # # #,972568272900997120,https://twitter.com/UNFCCC/status/972568272900997120
502,UN Climate Change,UNFCCC,2018-03-10 10:22,88,104,"It’s time for # youth from around the world to raise their voices and raise ambitions for tackling # climatechange! http://bit.ly/2I7svHv Register for the @ COP23 Presidency Action for Climate Empowerment Youth Forum in Bonn, Germany this April # COP23 # ClimateAction # ACEnowpic.twitter.com/IKKtfqbqXS",,@,# # # # #,972387078779691008,https://twitter.com/UNFCCC/status/972387078779691008
503,UN Climate Change,UNFCCC,2018-03-08 19:55,80,111,"“Women's full participation in climate policies leads to not only fairer but better results”, http://bit.ly/2DahtO1 Read @ UN Climate Change chief @ PEspinosaC’s op-ed on the importance of # women in # climatechange policy # WomensDay # IWD2018pic.twitter.com/FoCYUxJFHl",,@ @,# # # #,971806504759242753,https://twitter.com/UNFCCC/status/971806504759242753
504,UN Climate Change,UNFCCC,2018-03-08 17:32,81,105,Today we celebrate # WomensDay http://bit.ly/2I9eOYq An important opportunity to look at # women’s and # girls’ rights in the context of # climatechange and integrating their voices into the # climate decision making processes # IWD2018pic.twitter.com/eZr3adFgZx,,,# # # # # #,971770526321577984,https://twitter.com/UNFCCC/status/971770526321577984
505,UN Climate Change,UNFCCC,2018-03-04 03:31,89,157,The Global Climate Action Summit # GCAS2018 in California in September will be a key opportunity to raise ambition for # ClimateAction http://bit.ly/2F75dn7 The summit is seeking broad participation - see if you can get involvedpic.twitter.com/eX7igACZ1p,,,# #,970109321106395137,https://twitter.com/UNFCCC/status/970109321106395137
506,UN Climate Change,UNFCCC,2018-03-01 15:50,91,152,The participation of # Indigenous people in # climateaction benefits all http://bit.ly/2HRdERn Read how the Green Climate Fund supports such groups with new policy pic.twitter.com/75GdxktIqD,,,# #,969208144277725191,https://twitter.com/UNFCCC/status/969208144277725191
507,UN Climate Change,UNFCCC,2018-02-26 02:47,31,94,. @ UN climate chief @ PEspinosaC and our colleagues @ MiriamMedel and @ Mariana_Castano joined mayors and climate leaders from around the world biking for # climate in # CDMX with @ c40cities # women4climate # ParisAgreementpic.twitter.com/dcFNBT22fS,,@ @ @ @ @,# # # #,967923999794659328,https://twitter.com/UNFCCC/status/967923999794659328
508,UN Climate Change,UNFCCC,2018-02-25 10:55,185,191,"Less than 50% of the world’s major banks have conducted an analysis of what a 2°C global average temperature rise means for their business http://bit.ly/2CzZ8JF Failure to recognize # climate risks and opportunities is slowing transition to low carbon, safe world # ParisAgrementpic.twitter.com/MsVsBsNDpR",,,# #,967684344960630784,https://twitter.com/UNFCCC/status/967684344960630784
509,UN Climate Change,UNFCCC,2018-02-24 10:04,48,67,"Fijian Minister and Climate Champion Inia Seruiratu says that # climateaction from government, the private sector, and civil society is needed to tackle # climatechange http://bit.ly/2Cymbos Read more on how we need work together and strive for greater ambition # Talanoa4Ambtionpic.twitter.com/SdySh8wiRO",,,# # #,967309127817994240,https://twitter.com/UNFCCC/status/967309127817994240
510,UN Climate Change,UNFCCC,2018-02-23 17:55,469,703,The Government of # Ireland has announced it will invest €22 billion to transition the country to a low # carbon and # climate-resilient society http://bit.ly/2Fs76HK Aiming at almost zero emissions by #2050pic.twitter.com/788yKVVevd,,,# # # #2050pic,967065488172945409,https://twitter.com/UNFCCC/status/967065488172945409
511,UN Climate Change,UNFCCC,2018-02-21 23:32,219,183,"Less than 50% of the world’s major banks have conducted an analysis of what a 2°C global average temperature rise means for their business http://bit.ly/2CzZ8JF Failure to recognize # climate risks and opportunities is slowing transition to low carbon, safe world # ParisAgrementpic.twitter.com/YF3uiJu2te",,,# #,966425506466992128,https://twitter.com/UNFCCC/status/966425506466992128
512,UN Climate Change,UNFCCC,2018-02-21 19:30,71,60,"59 of world’s largest # banks are failing to take adequate # climateaction, reports Boston Common Asset Management http://bit.ly/2CzZ8JF Failure to recognize # climate risks and opportunities is slowing transition to the low-carbon economy pic.twitter.com/rOVQejRbzp",,,# # #,966364607832051715,https://twitter.com/UNFCCC/status/966364607832051715
513,UN Climate Change,UNFCCC,2018-02-18 15:55,98,160,Kids have every reason to throw # climate-tantrums http://bit.ly/2F150yH The fantastically illustrated story ‘The Tantrum that Saved the World’ by @ megan_herbert and @ MichaelEMann uses # imagination and # science to teach every child about the effects of # climatechangepic.twitter.com/4auaVVDTyz,,@ @,# # # #,965223136462426113,https://twitter.com/UNFCCC/status/965223136462426113
514,UN Climate Change,UNFCCC,2018-02-16 18:56,44,80,"Check out how an international meeting in Fiji managed to go # climateneutral with the @ UN’s Climate Neutral Now initiative. Measure your emissions, reduce what you can, offset the rest. http://bit.ly/2o3MPkm # CNNnowpic.twitter.com/pBWZKvTjP6",,@,# #,964544000580554752,https://twitter.com/UNFCCC/status/964544000580554752
515,UN Climate Change,UNFCCC,2018-02-16 15:03,105,147,". @ UN steps up action to make urban spaces more # climate-resilient http://bit.ly/2EtA6Si The world’s urban population is expected to grow by 2.5 billion by 2050 – so the world needs low carbon, resilient cities # GlobalGoals # WUF9pic.twitter.com/26qiOh86uY",,@,# # #,964485501926420482,https://twitter.com/UNFCCC/status/964485501926420482
516,UN Climate Change,UNFCCC,2018-02-10 01:39,139,193,February 11 is International Day of Women and Girls in Science! Full and equal participation of # women and girls in science and technology is critical to tackling major global challenges such as climate change http://bit.ly/2G29BQv # IDWGS2018 # GlobalGoalspic.twitter.com/t1h4GKdYPz,,,# # #,962108821882724353,https://twitter.com/UNFCCC/status/962108821882724353
517,UN Climate Change,UNFCCC,2018-02-07 16:49,118,139,Apply now for the @ UN early career # climate fellowship programme - an incredible career opportunity for graduates http://bit.ly/EHSFellowship2018 … # jobs # unjobs # climatechangepic.twitter.com/ipwilcdNfl,,@,# # # #,961250504046202880,https://twitter.com/UNFCCC/status/961250504046202880
518,UN Climate Change,UNFCCC,2018-02-05 18:05,103,120,As a young person - have a question about your role in the # ParisAgreement? Join the Executive Secretary of UN Climate Change @ PEspinosaC this Wednesday for a global webinar on # youth in the # climate movement and have your voice heard http://bit.ly/2GOlE57 pic.twitter.com/emrx69JiSN,,@,# # #,960544816345047040,https://twitter.com/UNFCCC/status/960544816345047040
519,UN Climate Change,UNFCCC,2018-02-03 20:13,114,150,. @ UN calls on investors to align portfolios with # ParisAgreement http://bit.ly/2E4dyXd The Investor Summit on Climate Risk # InvestorSummit2018 this past week focused on mapping out the next steps for stronger # ClimateActionpic.twitter.com/poFJK7BVkP,,@,# # #,959852257276657664,https://twitter.com/UNFCCC/status/959852257276657664
520,UN Climate Change,UNFCCC,2018-02-03 13:12,315,534,Pakistan is planting trees to fight # climatechange http://bit.ly/2nnMuss Minister of Climate Change says the country will increase # forest cover from 5% to 12%pic.twitter.com/Llxgag5zHK,,,# #,959746304258727936,https://twitter.com/UNFCCC/status/959746304258727936
521,UN Climate Change,UNFCCC,2018-02-02 15:53,457,504,"Today is # WorldWetlandsDay http://bit.ly/2FAHJTd # Wetlands play a crucial role in the fight against # climatechange, helping to protect urban areas from # climate impacts # KeepUrbanWetlandspic.twitter.com/RnxH8V9AT8",,,# # # # #,959424582963945473,https://twitter.com/UNFCCC/status/959424582963945473
522,UN Climate Change,UNFCCC,2018-02-01 13:18,114,168,2018 is the year for # climateaction http://bit.ly/2E7S3oq We’re proud to co-host the first Global Climate Action Summit # GCAS2018 in California this year when business from around the world will step up commitments to # ParisAgreement and the # GlobalGoals. Video via @ WMBtweetspic.twitter.com/OA9quTUfn1,,@,# # # #,959023110392606720,https://twitter.com/UNFCCC/status/959023110392606720
523,UN Climate Change,UNFCCC,2018-01-27 12:01,127,146,". @ UN has opened Talanoa Dialogue portal, aiming for higher # climate ambition http://bit.ly/2FjixAj # Talanoa4Ambition is an international conversation in 2018, designed to check progress and help meet the goals of the # ParisAgreement on # ClimateAction # COP24pic.twitter.com/gEjQcbVYPz",,@,# # # # #,957191743673335808,https://twitter.com/UNFCCC/status/957191743673335808
524,UN Climate Change,UNFCCC,2018-01-26 12:44,64,90,500 companies to commit to science-based climate targets in line with # ParisAgreement goals http://bit.ly/2rHdcRr Initiative by Mahindra Group Chairman @ anandmahindra ahead of Global # ClimateAction Summit in Californiapic.twitter.com/FrRVB5prdv,,@,# #,956840266228469760,https://twitter.com/UNFCCC/status/956840266228469760
525,UN Climate Change,UNFCCC,2018-01-25 18:20,38,62,. @ UN partners with French startup to fight emissions from car traffic http://bit.ly/2nbqH7d @ wenow_official is working with the @ UN as part of our Climate Neutral Now Initiative # CNNowpic.twitter.com/MOWP4Y6VGe,,@ @ @,#,956562331747606528,https://twitter.com/UNFCCC/status/956562331747606528
526,UN Climate Change,UNFCCC,2018-01-24 17:55,119,142,What concrete measures must be taken by business and government leaders to accelerate the low-carbon transition? # Climate leaders and CEOs discuss next steps Thursday 10:00 a.m. CET. at the World Economic Forum. Watch the livestream: http://bit.ly/2F3WZI4 # WEF18 # StepUp2018pic.twitter.com/McnptxBAMp,,,# # #,956193733552328708,https://twitter.com/UNFCCC/status/956193733552328708
527,UN Climate Change,UNFCCC,2018-01-18 11:35,245,204,"Failure to reduce carbon emissions and build climate resilience, extreme weather events and natural disasters are among top global risks, says the latest @ wef Global Risks Report 2018 http://bit.ly/2mQggFZ # climatechange # risks18pic.twitter.com/B1dRDsR663",,@,# #,953923865859805184,https://twitter.com/UNFCCC/status/953923865859805184
528,UN Climate Change,UNFCCC,2018-01-17 18:48,117,99,"Coral reefs are crucial for food security, but are under threat due to # climatechange http://bit.ly/2Dr0nzC The 2018 International Year of the Reef began today in # Fiji with an appeal from Bonn @ UN Climate Change Conference President Frank Bainimarama # COP23 # IYOR2018pic.twitter.com/rzIcQ7d1aF",,@,# # # #,953670405172146176,https://twitter.com/UNFCCC/status/953670405172146176
529,UN Climate Change,UNFCCC,2018-01-14 19:44,177,195,The # ParisAgreement is being implemented. Explore how it is impacting your # business with the Climate Policy Tracker: http://climatepolicytracker.org (via @ WMBtweets)pic.twitter.com/EYt25xr4dH,,@,# #,952597185345945607,https://twitter.com/UNFCCC/status/952597185345945607
