date,time,username,name,tweet,replies_count,retweets_count,likes_count,keyword,Label
2019-10-12,04:04:25,alexandriav2005,Alexandria Villaseñor,"WEEK 44 of my #ClimateStrike!
Today, the @c40cities delegation participated in the Copenhagen Climate March. We chanted, sang & it was obvious direct action is what we do best! Next Friday I'm striking in Rome, & I have a few stops this week before I get there.
On with the tour!  pic.twitter.com/OrQPt4wsp6",6,48,258,climate,0
2019-10-10,15:42:08,alexandriav2005,Alexandria Villaseñor,We talked about that! Cities need to stop supporting those who fund the climate crisis.,1,0,7,climate,0
2019-10-07,19:45:42,alexandriav2005,Alexandria Villaseñor,"It's weird knowing what @ExtinctionR stands for & how dire the climate crisis is, to see police arrest the rebels. Do they expect us to go quietly to our death? Do they realize as the crisis gets worse, the protests will get bigger? Soon arrests won't stop us. So what's next?  https://twitter.com/ScotlandXr/status/1181204332550791168 …",11,147,472,climate,0
2019-10-05,21:19:30,alexandriav2005,Alexandria Villaseñor,"We're with you @aaronhuertas. This is the future of our climate activism.

 https://medium.com/@aaronhuertas/what-if-trumps-presidency-only-ends-with-mass-protests-ff86bcad10b3 …",3,16,86,climate,0
2019-10-05,19:55:49,alexandriav2005,Alexandria Villaseñor,"Today at @TheEconomist #OpenFuture Festival in Chicago, I skyped from CA to talk about how the youth want adults to listen to the science of the climate crisis, and then take action, justly and equitably!
(then they sent this picture & I was like, whoa that's a big screen Lol!)  pic.twitter.com/tN9rWKDHR1",6,40,288,climate,0
2019-09-30,22:46:17,alexandriav2005,Alexandria Villaseñor,"I'm originally from Davis, CA, which I consider a small town. They strike every Friday, they're pushing their City Council for a Climate Emergency and their schools for climate education. Your town is never too small to make a difference 🌏🌎🌍",7,16,106,climate,0
2019-09-29,04:51:47,alexandriav2005,Alexandria Villaseñor,"Sure, I've spent NYC Climate Week running around town talking about the youth climate movement and #ClimateAction to, like, everyone - but I want y'all to know that this is more important 👇 https://twitter.com/MatthewCappucci/status/1178135495286644739 …",5,65,294,climate,0
2019-09-27,16:45:52,alexandriav2005,Alexandria Villaseñor,"4/After I visit Davis, I start my tour. I'm nervous about it too, because I'm leaving my mom. @ClimateKristin has her own job besides being mom to a climate activist. She's starting her Ph.D. at @ucdavis & I'm so proud of her. I have amazing hosts & chaperones keeping me safe.",2,7,84,climate,0
2019-09-27,16:45:28,alexandriav2005,Alexandria Villaseñor,"3/Each week, I'll tell you where I'll be. First though, I'm visiting home. I'm so excited to strike next Friday in my hometown of Davis, California. I'll be joining their strikers at Davis City Hall, where they've been demanding the @CityofDavis declare climate emergency.",1,15,83,climate,0
2019-09-27,16:44:48,alexandriav2005,Alexandria Villaseñor,"WEEK 42 of my @UN #ClimateStrike in NYC.
1/It's the end. But it's also the beginning. Today, I'm announcing I'm going on a climate strike tour. For the next few months, I'll be traveling and striking in a different city, or maybe even a different country, every Friday (thread)...  pic.twitter.com/M8m6CHf3Bz",28,170,996,climate,0
2019-09-23,20:17:16,alexandriav2005,Alexandria Villaseñor,"Dear media, I see you are writing about the international climate crisis lawsuit @GretaThunberg and I launched today with 15 other child plaintiffs. The other plaintiffs have names, experiences and stories.
Make sure you write about them too.",380,9543,55466,climate,0
2019-09-23,15:44:16,alexandriav2005,Alexandria Villaseñor,"It's the 1st day of #UNGA2019 and the #ClimateActionSummit. I'm here to watch @GretaThunberg speak and then listen to the climate commitments our world leaders make.
Will they take the necessary action to save our planet today?  pic.twitter.com/9AyRKzB4Eu",18,104,539,climate,0
2019-09-22,20:52:13,alexandriav2005,Alexandria Villaseñor,"I agree with @GretaThunberg. We must not allow the climate crisis to continue to be a partisan political issue. The only way we win is together.

 https://www.forbes.com/sites/jeffmcmahon/2019/09/22/no-one-seemed-to-notice-greta-thunbergs-critique-of-the-green-new-deal/amp/?__twitter_impression=true …",81,712,3784,climate,0
2019-09-21,17:22:21,alexandriav2005,Alexandria Villaseñor,"Today! @Earth_Uprising's Youth Staff represents at the @UN Youth Climate Summit!
We've got 2 major announcements this afternoon. Stay tuned 👈
@wndgao @Ciara_gl @youngscholarRJ #Youth2030 pic.twitter.com/RV1fURjKjI",5,35,211,climate,0
2019-09-20,14:31:33,alexandriav2005,Alexandria Villaseñor,"Unacceptable.
Climate Strike N.Y.C.: Teachers Barred From Attending Protest  https://nyti.ms/2QjQg7g ",12,124,373,climate,0
2019-09-19,16:54:52,alexandriav2005,Alexandria Villaseñor,This keeps happening and it's wrong. We can't make equitable solutions for the climate crisis without equitable representation. Those most impacted by the climate crisis right now need to lead our solution making.  https://twitter.com/AJENews/status/1174032292341256194 …,0,57,169,climate,0
2019-09-19,16:41:57,alexandriav2005,Alexandria Villaseñor,"At the @FordFoundation today, we briefed the media on NYC Climate Week & the unprecedented amount of youth #ClimateAction planned at the #GlobalClimateStrike & the U.N. Youth Summit. Youth are involved in every major event in NYC this week. The youth are here and will be heard! pic.twitter.com/feABd9rqfp",2,9,54,climate,0
2019-09-15,02:34:52,alexandriav2005,Alexandria Villaseñor,"I can't believe I have to tell this to @grist and @TIME. The climate crisis isn't a single topic, it's every topic. You aren't devoting an issue to one thing, you are devoting an issue to everything. Which is what you should be doing all the time, not just once.  https://twitter.com/grist/status/1172829094687518721 …",22,244,1096,climate,0
2019-09-13,01:57:10,alexandriav2005,Alexandria Villaseñor,"Teach climate! Strike at lunch!
 https://players.brightcove.net/1543299976/default_default/index.html?videoId=6049660666001 …",0,0,0,climate,0
2019-09-11,17:26:29,alexandriav2005,Alexandria Villaseñor,OMG @sbschoolorg I ❤️ all of you! Thank you for fighting for the climate with me! I hope you will all strike on 9/20!,1,1,2,climate,0
2019-09-11,07:57:59,alexandriav2005,Alexandria Villaseñor,"Someone recently told me the climate crisis is so bad, we won't be able to save humanity & respect human rights at the same time.
(Why do they say these things to me??)
But I think upholding human rights needs to be part of every climate solution we make.
 https://www.theguardian.com/law/2019/sep/09/climate-crisis-human-rights-un-michelle-bachelet-united-nations …",29,115,488,climate,0
2019-09-11,05:39:03,alexandriav2005,Alexandria Villaseñor,"Thank you for inspiring me, and all of us @GretaThunberg.
Greta Thunberg’s New York visit inspires young climate activists  https://wapo.st/2LD5UoJ?tid=ss_tw …",18,306,2020,climate,0
2019-09-07,04:31:40,alexandriav2005,Alexandria Villaseñor,"""Why you should become a climate activist"" - by the amazing @Luisamneubauer!
The moment you take a single action showing your concern for the climate, you're an activist. You don't need special skills and there is no application. Activism is for everyone.
 https://www.ted.com/talks/luisa_neubauer_why_i_became_a_climate_activist_and_why_you_should_too?utm_campaign=tedspread&utm_medium=referral&utm_source=tedcomshare …",11,257,849,climate,0
2019-09-06,18:16:05,alexandriav2005,Alexandria Villaseñor,"WEEK 39 of our @UN #ClimateStrike in NYC. In only 2 weeks, on Sept. 20th, we'll have the largest global climate strike in history, and you know what? We're just getting started. Thanks for joining us again @GretaThunberg! pic.twitter.com/PNs6vw7wX6",36,680,2902,climate,0
2019-09-06,01:33:07,alexandriav2005,Alexandria Villaseñor,"It's a great night for a panel on the Climate Emergency and Social Movements with Bronx Climate Justice North! @BronxNorth. I'm honored to be alongside @TUED_global @SouthBronxUnite @dunleamark @nynurses
We open by recognizing the land and close with song tonight 🌏🎵🌎🎶🌏 pic.twitter.com/OW6ILEemMv – à Riverside Church",1,19,110,climate,0
2019-09-01,20:43:24,alexandriav2005,Alexandria Villaseñor,We are in a climate emergency. We need you in the streets with us on September 20th.  https://twitter.com/EricHolthaus/status/1168219147341352961 …,11,150,604,climate,0
2019-09-01,04:51:34,alexandriav2005,Alexandria Villaseñor,"I also know it's going to get worse for activists. The climate crisis will not get better, and therefore I'm sure activism will increase until we get the necessary action. I expect those who oppose us will escalate their opposition also./4",9,63,687,climate,0
2019-09-01,04:48:28,alexandriav2005,Alexandria Villaseñor,"But I also realized that people are TALKING about climate change. Government officials, lawmakers, researchers, scholars, educators, STUDENTS, and especially the media are all paying attention to the climate crisis because we are in the streets again and again and again./3",4,53,645,climate,0
2019-09-01,04:46:10,alexandriav2005,Alexandria Villaseñor,"To be honest, the media storm at the climate strike yesterday scared me a bit. I wanted to make sure my friends and other activists were safe. I was especially protective of Greta because she's in a new country and people were shouting questions and comments at her./2",6,43,614,climate,0
2019-09-01,04:41:45,alexandriav2005,Alexandria Villaseñor,"The only reason why people are hating on @GretaThunberg is because the youth movement is winning. There's more climate awareness than we've ever had before, and I'm sure it will lead to the necessary action.
The people who profit off fossil fuels know this, and they're mad./1",99,1176,8759,climate,0
2019-08-30,22:26:28,alexandriav2005,Alexandria Villaseñor,3/We talked with Maria Fernanda Espinoza about our expectations for the UN Climate Summit. @GretaThunberg said it needed to be a tipping point in the climate conversation. We all agreed we expected world leaders to take radical climate action. Time's up and our future's at stake.  pic.twitter.com/KoyOBI7sgK,3,40,180,climate,0
2019-08-29,12:59:39,alexandriav2005,Alexandria Villaseñor,"This is actually not the ""New Face of Climate Change"". This is the face that has always been. These are the people on the frontlines of the climate crisis and their presence there is not new, just all too often erased and forgotten.
 https://www.vice.com/en_us/article/43kdk9/this-is-the-new-face-of-climate-change …",13,205,799,climate,0
2019-08-26,21:07:27,alexandriav2005,Alexandria Villaseñor,"Dear Planet Earth,

Have you RSVP'd for the global climate strike on September 20th?

Please do that now.

Thank you,
❤, Me.

Go here -->  http://www.earthuprising.org ",11,220,744,climate,0
2019-08-23,05:47:35,alexandriav2005,Alexandria Villaseñor,Today the @DNC poured gasoline on our raging fire of climate activism.,11,59,282,climate,0
2019-08-22,05:42:35,alexandriav2005,Alexandria Villaseñor,"You know who doesn't get a cookie? If the climate crisis makes it so we can't grow crops like wheat and cocoa beans, none of us will get a darn cookie.
If y'all want a cookie, fight for our planet!
LOL @Jamie_Margolin 😂",6,27,172,climate,0
2019-08-22,03:23:59,alexandriav2005,Alexandria Villaseñor,"Thank you @JayInslee for changing the entire political conversation around climate. I'm sad to see you leave the Presidential race, but I'm looking forward to working with you again! The youth climate movement thanks you, & like @MichaelEMann, we'll send you your certificate!",3,59,425,climate,0
2019-08-22,00:01:31,alexandriav2005,Alexandria Villaseñor,You need climate memes! On instagram we all love @climemechange. They have 35k followers!,1,0,6,climate,0
2019-08-20,17:18:02,alexandriav2005,Alexandria Villaseñor,"It's been a long process, & I'm SO EXCITED to announce that @Earth_Uprising is legal! I'm humbled by the people who made this happen. 💚🌎
Help us get started with a tax-deductible donation supporting youth-led climate education & direct action!
Go here ->  https://earthuprising.org/donate/ ",30,114,471,climate,0
2019-08-20,04:21:56,alexandriav2005,Alexandria Villaseñor,Congrats to @JayInslee for meeting the donor requirements to be in the next debate! Remember when he schooled Biden on climate? I totally can't wait to see that happen again! I'm glad we share a #ClimateMission! https://twitter.com/JayInslee/status/1163628395961257984 …,3,18,146,climate,0
2019-08-19,05:53:28,alexandriav2005,Alexandria Villaseñor,"""Children warn political groups that saying climate change is partisan could be seen as ignoring the facts""

See? I fixed the title for them.

 https://nationalpost.com/news/canada/environment-groups-warned-saying-climate-is-real-could-be-seen-as-partisan …",9,74,235,climate,0
2019-08-18,16:37:45,alexandriav2005,Alexandria Villaseñor,"The climate crisis is real, and so are climate anxiety and grief.
I think it's the uncertainty. We know disasters will come, but we don't know when or where. We know species will die, but we don't know when or which ones. Living on a dying planet is hard.

 https://thehill.com/opinion/healthcare/457685-is-the-climate-crisis-affecting-our-mental-health …",31,335,1012,climate,0
